=== SHEET: background lists ===
COMPLETE	√	YES	X		1)	Yes	Phase	Description	Phase + Description		Description2	Phase + Description	Phase
																							IC
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					0
	In Base Price	Phase 2 - Field, Track, Concessions					0
	In Base Price	Concessions Building					0
	In Base Price	Football Field, Track, Sports Lighting					0
	In Base Price	Parking Lot & Shotput					0
	In Base Price	Bleachers & Press Box					0
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Rubber Pad + Turf Infill					0
	Not Accepted	ALT #2 - Delete SOG at Existing Bleachers					0
	Not Accepted	ALT #3 - Sealed Concrete ILO Epoxy Flooring					0
	Not Accepted	ALT #4 - Delete UG LV to HS					0
	Not Accepted	ALT #5 - OFOI Propane Tank at ES					0
	Not Accepted	ALT #6 - Stockpile Spoils Onsite					0
	Not Accepted	ALT #7 - Cut/Cap Utilities Flush at Abandoned ES					0
	Not Accepted	ALT #8 - Exposed Ceilings ILO ACT/Hard Lid					0
	Not Accepted	ALT #9 - Precision CMU ILO Painted  CMU					0
	Not Accepted	ALT #10 - Hard Dig as Allowance					0
	Not Accepted	ALT #11 - Delete Center Field Logo					0
	Not Accepted	ALT #12 - Delete Colored Turf & Lettering					0
	Not Accepted	ALT #13 - Add Soccer Goals (NIC)					0
	Not Accepted	ALT #14 - Delete (2) Flag Poles					0
	Not Accepted	ALT #15 - RTU ILO FCU					0
	Not Accepted	ALT #16 - Reduce Type II Under AC Paving 2" (4" vs 6" in Geotech)					0
	Not Accepted	ALT #17 - Replace Headwall w/Flared-End RCP					0
	Not Accepted	ALT #18 - Downsize Press Box					0
	Not Accepted	ALT #19 - Access Road - Leave As-Is					0
	Not Accepted	ALT #20 - Delete Existing ES Demo					0
	Not Accepted	ALT #21 - Delete Prefab Ticket Booth					0
	Not Accepted	ALT #22 - OH Door - Alternate Spec					0
	Not Accepted	ALT #23 - Replace Shotput/Discus Runway Mix w/Ballfield Infield Mix					0
	Not Accepted	ALT #24 TBD					0
	Not Accepted	ALT #25 TBD					0
	CORE Recommended Sub-Contractor:										Base Bid Price:				Date:	2026-07-01 10:38:37.740000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 96 ===
						Temporary Use of Equipment During Construction - N/A										96				Bidder Results
																						Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE																1
						Contact Name:																2
						Phone:																3
						Email:																4
						PQ Status:																5
						COMPLETE																6
																						7
		BASE PRICE TOTAL				0
																						8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL				0
		BASE PRICE & ALL ALTERNATES TOTAL				0
		BASE BID	Qty	Unit	$/Unit																Specified Reason for Sheet not Being Used
		Temporary Use of Equipment During Construction - N/A
																						Warranty:
																							INSERT WARRANTY % HERE:
																						Warranty Currently in Estimate		0
																						Warranty Needed in Estimate		0
																							IC
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					0
	In Base Price	Phase 2 - Field, Track, Concessions					0
	In Base Price	Concessions Building					0
	In Base Price	Football Field, Track, Sports Lighting					0
	In Base Price	Parking Lot & Shotput					0
	In Base Price	Bleachers & Press Box					0
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Rubber Pad + Turf Infill					0
	Not Accepted	ALT #2 - Delete SOG at Existing Bleachers					0
	Not Accepted	ALT #3 - Sealed Concrete ILO Epoxy Flooring					0
	Not Accepted	ALT #4 - Delete UG LV to HS					0
	Not Accepted	ALT #5 - OFOI Propane Tank at ES					0
	Not Accepted	ALT #6 - Stockpile Spoils Onsite					0
	Not Accepted	ALT #7 - Cut/Cap Utilities Flush at Abandoned ES					0
	Not Accepted	ALT #8 - Exposed Ceilings ILO ACT/Hard Lid					0
	Not Accepted	ALT #9 - Precision CMU ILO Painted  CMU					0
	Not Accepted	ALT #10 - Hard Dig as Allowance					0
	Not Accepted	ALT #11 - Delete Center Field Logo					0
	Not Accepted	ALT #12 - Delete Colored Turf & Lettering					0
	Not Accepted	ALT #13 - Add Soccer Goals (NIC)					0
	Not Accepted	ALT #14 - Delete (2) Flag Poles					0
	Not Accepted	ALT #15 - RTU ILO FCU					0
	Not Accepted	ALT #16 - Reduce Type II Under AC Paving 2" (4" vs 6" in Geotech)					0
	Not Accepted	ALT #17 - Replace Headwall w/Flared-End RCP					0
	Not Accepted	ALT #18 - Downsize Press Box					0
	Not Accepted	ALT #19 - Access Road - Leave As-Is					0
	Not Accepted	ALT #20 - Delete Existing ES Demo					0
	Not Accepted	ALT #21 - Delete Prefab Ticket Booth					0
	Not Accepted	ALT #22 - OH Door - Alternate Spec					0
	Not Accepted	ALT #23 - Replace Shotput/Discus Runway Mix w/Ballfield Infield Mix					0
	Not Accepted	ALT #24 TBD					0
	Not Accepted	ALT #25 TBD					0
	CORE Recommended Sub-Contractor:										Base Bid Price:				Date:	2026-07-01 10:38:37.740000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 97 ===
						Fire Suppression System - N/A										97				Bidder Results
																						Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE																1
						Contact Name:																2
						Phone:																3
						Email:																4
						PQ Status:																5
						COMPLETE																6
																						7
		BASE PRICE TOTAL				0
																						8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL				0
		BASE PRICE & ALL ALTERNATES TOTAL				0
		BASE BID	Qty	Unit	$/Unit																Specified Reason for Sheet not Being Used
		Fire Suppression System - N/A
																						Warranty:
																							INSERT WARRANTY % HERE:
																						Warranty Currently in Estimate		0
																						Warranty Needed in Estimate		0
																							IC
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					0
	In Base Price	Phase 2 - Field, Track, Concessions					0
	In Base Price	Concessions Building					0
	In Base Price	Football Field, Track, Sports Lighting					0
	In Base Price	Parking Lot & Shotput					0
	In Base Price	Bleachers & Press Box					0
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Rubber Pad + Turf Infill					0
	Not Accepted	ALT #2 - Delete SOG at Existing Bleachers					0
	Not Accepted	ALT #3 - Sealed Concrete ILO Epoxy Flooring					0
	Not Accepted	ALT #4 - Delete UG LV to HS					0
	Not Accepted	ALT #5 - OFOI Propane Tank at ES					0
	Not Accepted	ALT #6 - Stockpile Spoils Onsite					0
	Not Accepted	ALT #7 - Cut/Cap Utilities Flush at Abandoned ES					0
	Not Accepted	ALT #8 - Exposed Ceilings ILO ACT/Hard Lid					0
	Not Accepted	ALT #9 - Precision CMU ILO Painted  CMU					0
	Not Accepted	ALT #10 - Hard Dig as Allowance					0
	Not Accepted	ALT #11 - Delete Center Field Logo					0
	Not Accepted	ALT #12 - Delete Colored Turf & Lettering					0
	Not Accepted	ALT #13 - Add Soccer Goals (NIC)					0
	Not Accepted	ALT #14 - Delete (2) Flag Poles					0
	Not Accepted	ALT #15 - RTU ILO FCU					0
	Not Accepted	ALT #16 - Reduce Type II Under AC Paving 2" (4" vs 6" in Geotech)					0
	Not Accepted	ALT #17 - Replace Headwall w/Flared-End RCP					0
	Not Accepted	ALT #18 - Downsize Press Box					0
	Not Accepted	ALT #19 - Access Road - Leave As-Is					0
	Not Accepted	ALT #20 - Delete Existing ES Demo					0
	Not Accepted	ALT #21 - Delete Prefab Ticket Booth					0
	Not Accepted	ALT #22 - OH Door - Alternate Spec					0
	Not Accepted	ALT #23 - Replace Shotput/Discus Runway Mix w/Ballfield Infield Mix					0
	Not Accepted	ALT #24 TBD					0
	Not Accepted	ALT #25 TBD					0
	CORE Recommended Sub-Contractor:										Base Bid Price:				Date:	2026-07-01 10:38:37.740000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 98 ===
						Plumbing Systems										98				Bidder Results
																						Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE		Bombard Mechanical		J W McClenahan Co		Universal Plumbing and Heating		US Mechanical								1	Universal Plumbing and Heating	415000	415000	415000
						Contact Name:		Brian Qualls		Chuck Beaupre		Vic Poma		Travis Starley							X	2	US Mechanical	428546	428546	428546
						Phone:		7029404822		7756907256		7029148100		8017856028								3	Bombard Mechanical	486755	486755	486755
						Email:		brian.qualls@bombardmechanical.com		chuck@jwmcco.com		vic@universalplumbing.net		tstarley@usmechanicalllc.com								4	J W McClenahan Co	819500	819500	819500
						PQ Status:																5
								COMPLETE		COMPLETE		COMPLETE		COMPLETE								6
																						7
		BASE PRICE TOTAL						486755		819500		415000		428546
																						8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL						486755		819500		415000		428546
		BASE PRICE & ALL ALTERNATES TOTAL						486755		819500		415000		428546
		BASE BID	Qty	Unit	$/Unit																Specified Reason for Sheet not Being Used
		Plumbing Systems					284000		390755		515000		375000		383000
	ALT	Cut/Cap Wet Utilities at Abandoned ES						+	57670	+	239500	+	20000	+	31013							Warranty:
	Descope ALT	Hard Dig												+	8300
	Descope	REVISED Propane Tank - incl. Excav, backfill, concrete pad, piping to Bldgs 1 & 2, hot asphalt patch back						+	*100950			O			^incl. UG digging as req'd
	Descope ALT	Allowance												+
	ALT	New Propane Tank at Abandoned ES						+	34350	+	65000	+	15000	+	*93000
	Descope ALT	Concrete Trench Patching for UG gas line												+	*36800
	Descope ALT	Elevated gas line @ shade structure												+	*13500
	Descope ALT	Gas meter												+	*8562
	Descope ALT	Concrete Pad												+	*5111
	Descope ALT	DELETE Propane Tank (ONLY, not piping)												+	*-15000
																							INSERT WARRANTY % HERE:
	ALT	S&I Heat Trace (40 LF)						+	*4160
	ALT	Hose Bibbs (2 ea)						+	*2470													Warranty Currently in Estimate		0
																						Warranty Needed in Estimate		0
																							IC
	Descope	Insulation on Condensate Piping						√	incl.			O	5000	+	4148
	Descope	Joint Sealant of Penetrations						√	incl.			√	incl.	+	2085
	Descope	Hard Dig						+	8980			√	incl.	√	incl., incl. Haul
		COMBINE with SOW 100 HVAC						+	-5000					+	*-10000
	Descope	Alternate 1 Site Finishes													TBD
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					0
	In Base Price	Phase 2 - Field, Track, Concessions					284000
	In Base Price	Concessions Building					0
	In Base Price	Football Field, Track, Sports Lighting					0
	In Base Price	Parking Lot & Shotput					0
	In Base Price	Bleachers & Press Box					0
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Rubber Pad + Turf Infill					0
	Not Accepted	ALT #2 - Delete SOG at Existing Bleachers					0
	Not Accepted	ALT #3 - Sealed Concrete ILO Epoxy Flooring					0
	Not Accepted	ALT #4 - Delete UG LV to HS					0
	Not Accepted	ALT #5 - OFOI Propane Tank at ES					0
	Not Accepted	ALT #6 - Stockpile Spoils Onsite					0
	Not Accepted	ALT #7 - Cut/Cap Utilities Flush at Abandoned ES					0
	Not Accepted	ALT #8 - Exposed Ceilings ILO ACT/Hard Lid					0
	Not Accepted	ALT #9 - Precision CMU ILO Painted  CMU					0
	Not Accepted	ALT #10 - Hard Dig as Allowance					0
	Not Accepted	ALT #11 - Delete Center Field Logo					0
	Not Accepted	ALT #12 - Delete Colored Turf & Lettering					0
	Not Accepted	ALT #13 - Add Soccer Goals (NIC)					0
	Not Accepted	ALT #14 - Delete (2) Flag Poles					0
	Not Accepted	ALT #15 - RTU ILO FCU					0
	Not Accepted	ALT #16 - Reduce Type II Under AC Paving 2" (4" vs 6" in Geotech)					0
	Not Accepted	ALT #17 - Replace Headwall w/Flared-End RCP					0
	Not Accepted	ALT #18 - Downsize Press Box					0
	Not Accepted	ALT #19 - Access Road - Leave As-Is					0
	Not Accepted	ALT #20 - Delete Existing ES Demo					0
	Not Accepted	ALT #21 - Delete Prefab Ticket Booth					0
	Not Accepted	ALT #22 - OH Door - Alternate Spec					0
	Not Accepted	ALT #23 - Replace Shotput/Discus Runway Mix w/Ballfield Infield Mix					0
	Not Accepted	ALT #24 TBD					0
	Not Accepted	ALT #25 TBD					0
	CORE Recommended Sub-Contractor:					US Mechanical					Base Bid Price:	428546			Date:	2026-07-01 10:38:37.740000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 99 ===
						Temporary Building Conditioning - N/A										99				Bidder Results
																						Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE																1
						Contact Name:																2
						Phone:																3
						Email:																4
						PQ Status:																5
						COMPLETE																6
																						7
		BASE PRICE TOTAL				0
																						8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL				0
		BASE PRICE & ALL ALTERNATES TOTAL				0
		BASE BID	Qty	Unit	$/Unit																Specified Reason for Sheet not Being Used
		Temporary Building Conditioning - N/A
																						Warranty:
																							INSERT WARRANTY % HERE:
																						Warranty Currently in Estimate		0
																						Warranty Needed in Estimate		0
																							IC
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					0
	In Base Price	Phase 2 - Field, Track, Concessions					0
	In Base Price	Concessions Building					0
	In Base Price	Football Field, Track, Sports Lighting					0
	In Base Price	Parking Lot & Shotput					0
	In Base Price	Bleachers & Press Box					0
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Rubber Pad + Turf Infill					0
	Not Accepted	ALT #2 - Delete SOG at Existing Bleachers					0
	Not Accepted	ALT #3 - Sealed Concrete ILO Epoxy Flooring					0
	Not Accepted	ALT #4 - Delete UG LV to HS					0
	Not Accepted	ALT #5 - OFOI Propane Tank at ES					0
	Not Accepted	ALT #6 - Stockpile Spoils Onsite					0
	Not Accepted	ALT #7 - Cut/Cap Utilities Flush at Abandoned ES					0
	Not Accepted	ALT #8 - Exposed Ceilings ILO ACT/Hard Lid					0
	Not Accepted	ALT #9 - Precision CMU ILO Painted  CMU					0
	Not Accepted	ALT #10 - Hard Dig as Allowance					0
	Not Accepted	ALT #11 - Delete Center Field Logo					0
	Not Accepted	ALT #12 - Delete Colored Turf & Lettering					0
	Not Accepted	ALT #13 - Add Soccer Goals (NIC)					0
	Not Accepted	ALT #14 - Delete (2) Flag Poles					0
	Not Accepted	ALT #15 - RTU ILO FCU					0
	Not Accepted	ALT #16 - Reduce Type II Under AC Paving 2" (4" vs 6" in Geotech)					0
	Not Accepted	ALT #17 - Replace Headwall w/Flared-End RCP					0
	Not Accepted	ALT #18 - Downsize Press Box					0
	Not Accepted	ALT #19 - Access Road - Leave As-Is					0
	Not Accepted	ALT #20 - Delete Existing ES Demo					0
	Not Accepted	ALT #21 - Delete Prefab Ticket Booth					0
	Not Accepted	ALT #22 - OH Door - Alternate Spec					0
	Not Accepted	ALT #23 - Replace Shotput/Discus Runway Mix w/Ballfield Infield Mix					0
	Not Accepted	ALT #24 TBD					0
	Not Accepted	ALT #25 TBD					0
	CORE Recommended Sub-Contractor:										Base Bid Price:				Date:	2026-07-01 10:38:37.740000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 100 ===
						HVAC Systems										100				Bidder Results
																						Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE		Bombard Mechanical		Sunrise Air Systems		US Mechanical										1	US Mechanical	265565	265565	265565
						Contact Name:		Brent Vondrak		Jeff Ingleberger		Justun Bylund										2	Bombard Mechanical	282750	282750	282750
						Phone:		7029404822		7026644254		7028344726										3	Sunrise Air Systems	288728	288728	288728
						Email:		brent@bombardmechanical.com		jeff@sunriseairsystems.com		jbylund@usmechanicalllc.com										4
						PQ Status:																5
								COMPLETE		COMPLETE		COMPLETE										6
																						7
		BASE PRICE TOTAL						282750		288728		265565
																						8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL						282750		288728		265565
		BASE PRICE & ALL ALTERNATES TOTAL						282750		288728		265565
		BASE BID	Qty	Unit	$/Unit																Specified Reason for Sheet not Being Used
		HVAC Systems					185000		321320		285228		241300
	ALT	COMBINE with SOW 098 Plumbing						+	*-5000			+	*-10000
	ALT	Evacuate Split Systems Refrigerant at Abandoned ES						+	6500	+	3500	+	7500									Warranty:
																							INSERT WARRANTY % HERE:
																						Warranty Currently in Estimate		0
		Lead time for FCU's																				Warranty Needed in Estimate		0
	Descope	TAB						+	1000			√											IC
	Descope	Filters (4 sets)						+	500			√
	Descope	Low Ambient Kit on Equipt						+	*3322, not reqd			√	incl. snow/wind hoods
	Descope	Move VRF from North to East side of Bldg						+	2715			+	no cost
	Descope	Move air intake candycanes to upper edge										+	1765
		BMS						√	-49285	O	N/A	O	N/A
		Relay required							from Cerris			O	15000
	Descope	Move FCU5 to over Team Room 101										+	*3945
	Descope	RTU  ILO  FCU										+	no savings
	Descope	Residential style exhaust fans										√	incl.
	Descope	Eliminating ceilings…										+	*-758
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					0
	In Base Price	Phase 2 - Field, Track, Concessions					185000
	In Base Price	Concessions Building					0
	In Base Price	Football Field, Track, Sports Lighting					0
	In Base Price	Parking Lot & Shotput					0
	In Base Price	Bleachers & Press Box					0
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Rubber Pad + Turf Infill					0
	Not Accepted	ALT #2 - Delete SOG at Existing Bleachers					0
	Not Accepted	ALT #3 - Sealed Concrete ILO Epoxy Flooring					0
	Not Accepted	ALT #4 - Delete UG LV to HS					0
	Not Accepted	ALT #5 - OFOI Propane Tank at ES					0
	Not Accepted	ALT #6 - Stockpile Spoils Onsite					0
	Not Accepted	ALT #7 - Cut/Cap Utilities Flush at Abandoned ES					0
	Not Accepted	ALT #8 - Exposed Ceilings ILO ACT/Hard Lid					0
	Not Accepted	ALT #9 - Precision CMU ILO Painted  CMU					0
	Not Accepted	ALT #10 - Hard Dig as Allowance					0
	Not Accepted	ALT #11 - Delete Center Field Logo					0
	Not Accepted	ALT #12 - Delete Colored Turf & Lettering					0
	Not Accepted	ALT #13 - Add Soccer Goals (NIC)					0
	Not Accepted	ALT #14 - Delete (2) Flag Poles					0
	Not Accepted	ALT #15 - RTU ILO FCU					0
	Not Accepted	ALT #16 - Reduce Type II Under AC Paving 2" (4" vs 6" in Geotech)					0
	Not Accepted	ALT #17 - Replace Headwall w/Flared-End RCP					0
	Not Accepted	ALT #18 - Downsize Press Box					0
	Not Accepted	ALT #19 - Access Road - Leave As-Is					0
	Not Accepted	ALT #20 - Delete Existing ES Demo					0
	Not Accepted	ALT #21 - Delete Prefab Ticket Booth					0
	Not Accepted	ALT #22 - OH Door - Alternate Spec					0
	Not Accepted	ALT #23 - Replace Shotput/Discus Runway Mix w/Ballfield Infield Mix					0
	Not Accepted	ALT #24 TBD					0
	Not Accepted	ALT #25 TBD					0
	CORE Recommended Sub-Contractor:					US Mechanical					Base Bid Price:	265565			Date:	2026-07-01 10:38:37.740000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 101 ===
						Building Controls - With Scope #100										101				Bidder Results
																						Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE																1
						Contact Name:																2
						Phone:																3
						Email:																4
						PQ Status:																5
						COMPLETE																6
																						7
		BASE PRICE TOTAL				0
																						8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL				0
		BASE PRICE & ALL ALTERNATES TOTAL				0
		BASE BID	Qty	Unit	$/Unit																Specified Reason for Sheet not Being Used
		Building Controls - With Scope #100
																						Warranty:
																							INSERT WARRANTY % HERE:
																						Warranty Currently in Estimate		0
																						Warranty Needed in Estimate		0
																							IC
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					0
	In Base Price	Phase 2 - Field, Track, Concessions					0
	In Base Price	Concessions Building					0
	In Base Price	Football Field, Track, Sports Lighting					0
	In Base Price	Parking Lot & Shotput					0
	In Base Price	Bleachers & Press Box					0
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Rubber Pad + Turf Infill					0
	Not Accepted	ALT #2 - Delete SOG at Existing Bleachers					0
	Not Accepted	ALT #3 - Sealed Concrete ILO Epoxy Flooring					0
	Not Accepted	ALT #4 - Delete UG LV to HS					0
	Not Accepted	ALT #5 - OFOI Propane Tank at ES					0
	Not Accepted	ALT #6 - Stockpile Spoils Onsite					0
	Not Accepted	ALT #7 - Cut/Cap Utilities Flush at Abandoned ES					0
	Not Accepted	ALT #8 - Exposed Ceilings ILO ACT/Hard Lid					0
	Not Accepted	ALT #9 - Precision CMU ILO Painted  CMU					0
	Not Accepted	ALT #10 - Hard Dig as Allowance					0
	Not Accepted	ALT #11 - Delete Center Field Logo					0
	Not Accepted	ALT #12 - Delete Colored Turf & Lettering					0
	Not Accepted	ALT #13 - Add Soccer Goals (NIC)					0
	Not Accepted	ALT #14 - Delete (2) Flag Poles					0
	Not Accepted	ALT #15 - RTU ILO FCU					0
	Not Accepted	ALT #16 - Reduce Type II Under AC Paving 2" (4" vs 6" in Geotech)					0
	Not Accepted	ALT #17 - Replace Headwall w/Flared-End RCP					0
	Not Accepted	ALT #18 - Downsize Press Box					0
	Not Accepted	ALT #19 - Access Road - Leave As-Is					0
	Not Accepted	ALT #20 - Delete Existing ES Demo					0
	Not Accepted	ALT #21 - Delete Prefab Ticket Booth					0
	Not Accepted	ALT #22 - OH Door - Alternate Spec					0
	Not Accepted	ALT #23 - Replace Shotput/Discus Runway Mix w/Ballfield Infield Mix					0
	Not Accepted	ALT #24 TBD					0
	Not Accepted	ALT #25 TBD					0
	CORE Recommended Sub-Contractor:										Base Bid Price:				Date:	2026-07-01 10:38:37.740000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 102 ===
						Test & Balance - With Scope #100										102				Bidder Results
						(SEE LINE #100)
																						Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE		American Air Balance		Integra Testing		Raglen		Tabitt								1	Raglen	12790	12790	12790
						Contact Name:		Eileen Cervantes		Erin Pierce		Matt Brennan		Kyle Malay								2
						Phone:		7022557331		9163585672		7757470100		7029125700								3
						Email:		sales@aabctab.com		bidding@rsanalysis.com		matt@reglansystembalance.com		kyle@tabittgroup.com								4
		US MECHANICAL				PQ Status:																5
												COMPLETE										6
																						7
		BASE PRICE TOTAL										12790
																						8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL										12790
